start_lat,start_long,centre_code,centre_name,postal_code,Latitude,Longitude,distance,count
1.3673698159604195,103.953118181493,PT5540,Sunflower Preschool @ PR Town Park Pte Ltd,510553,1.36797543702573,103.952769232866,0.07766625135869153,8
1.3814623557979098,103.936332074831,PT9580,Totsville Montessori Kindergarten Pte Ltd,510720,1.38178596392118,103.936411750362,0.03703430381072745,5
1.37578465528496,103.94043022067,NT0310,MY FIRST SKOOL,510637,1.37678317368692,103.940314265436,0.11170571777117658,8
1.3731003748527533,103.945674263428,YM0130,MY WORLD PRESCHOOL LTD.,510575,1.37318924489331,103.946360527843,0.07687627649867355,5
1.37362250241918,103.955932241638,ST0017,PCF Sparkletots Preschool @ Pasir Ris Central Blk 412 (CC),510412,1.37338314330641,103.955097085831,0.09651759970164278,10
1.3775718991321,103.93639664248,ST0255,PCF Sparkletots Preschool @ Pasir Ris West Blk 738 (EY),510738,1.37918074333783,103.936553749218,0.17963290976546367,8
1.37258743090676,103.958120451767,RC1839,PENTECOST METHODIST CHURCH KINDERGARTEN,519420,1.3712566310888,103.957149807972,0.1830240220671236,10
1.3674975014865198,103.962384353702,YW0150,YWCA PASIR RIS CHILD DEVELOPMENT CENTRE,510214,1.36771508142416,103.961300162015,0.12284945663189466,9
1.3732451299724702,103.946701655484,YM0130,MY WORLD PRESCHOOL LTD.,510575,1.37318924489331,103.946360527843,0.038402430404827236,6
1.37062192913963,103.961110522182,ST0252,PCF Sparkletots Preschool @ Pasir Ris East Blk 216 (KN),510216,1.36902277185274,103.960913196589,0.1790535324067819,12
1.36693709353528,103.962939357935,PT9380,EILEEN'S EDUCATION HUB PTE LTD,510258,1.36707357525622,103.964632225014,0.18867706499282463,9
1.37841964903681,103.937790479995,ST0013,PCF Sparkletots Preschool @ Pasir Ris West Blk 650 (EY),510650,1.37872763653437,103.938075324683,0.04661242634968731,10
1.3706037573695702,103.96301959535,RC1809,Al-Istighfar Mosque Kindergarten,518239,1.37099780404453,103.964110386822,0.12884849735085666,8
1.3715781059986898,103.962507576752,PW0121,GROW & GLOW @ PASIR RIS 21 CENTRE,510229,1.37268934784977,103.961780559341,0.14755430455738025,8
1.36374403779247,103.961284660576,PT7890,IMAN CHILDCARE PTE. LTD.,510148,1.36226599374262,103.962078643998,0.1864342686442209,5
1.36374137521077,103.962247999674,PT7890,IMAN CHILDCARE PTE. LTD.,510148,1.36226599374262,103.962078643998,0.16502792457607335,7
1.37539869626647,103.946231522897,YM0130,MY WORLD PRESCHOOL LTD.,510575,1.37318924489331,103.946360527843,0.24594345263348083,4
