centre_code,centre_name,postal_code,Latitude,Longitude
PT9409,STAR LEARNERS @ UPPER BUKIT TIMAH PTE LTD,677781,1.3733,103.773
PT9706,Safari House Preschool Lakeside,648131,1.3459,103.7246
ST0354,PCF Sparkletots Preschool @ Nee Soon Central Blk 646 (DS),760646,1.4221,103.8375
ST0355,PCF Sparkletots Preschool @ Nee Soon Central Blk 737 (KN),760737,1.429,103.8324
ST0365,PCF Sparkletots Preschool @ Punggol West Blk 308B (DS),822308,1.4077,103.8997
ST0149,PCF Sparkletots Preschool @ Nee Soon East Blk 333D (CC),764333,1.4321,103.8462
ST0142,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 858 (CC),520858,1.3543,103.9376
ST0230,PCF Sparkletots Preschool @ Potong Pasir Blk 143 (DS),350143,1.3329,103.8662
ST0360,PCF Sparkletots Preschool @ Punggol West Blk 271A (KN),821271,1.4037,103.9003
ST0197,PCF Sparkletots Preschool @ Fernvale Blk 436D (EY),794436,1.3922,103.8766
ST0116,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 867A (CC),521867,1.3557,103.9338
ST0236,PCF Sparkletots Preschool @ Geylang Serai Blk 11 (KN),400011,1.3218,103.9044
ST0352,PCF Sparkletots Preschool @ Nee Soon Link Blk 408 (KN),760408,1.4263,103.8486
ST0231,PCF Sparkletots Preschool @ Potong Pasir Blk 14 (KN),360014,1.3361,103.8799
PT2690,PAT'S SCHOOLHOUSE PTE LTD,188647,1.2990000000000002,103.8495
NT0533,MY FIRST SKOOL,643656,1.336,103.7
NT0470,MY FIRST SKOOL,641671,1.344,103.7023
PT8620,MODERN MONTESSORI PRE SCHOOL CENTRE,540248,1.3922,103.8985
PT7490,AMAZING STAR MONTESSORI HOUSE (GREENRIDGE),671524,1.3854,103.7662
PT9120,STAR LEARNERS @ RIVERVALE PTE LTD,540195,1.3928,103.9024
ST0145,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CHANGKAT Blk 385 (CC),520385,1.355,103.9585
ST0013,PCF Sparkletots Preschool @ Pasir Ris West Blk 650 (EY),510650,1.3787,103.9381
ST0172,PCF Sparkletots Preschool @ Tampines North Blk 443 (CC),520443,1.3588,103.9519
ST0345,PCF Sparkletots Preschool @ Sembawang Central Blk 309 (KN),750309,1.4468,103.8216
ST0101,PCF Sparkletots Preschool @ Sembawang Central Blk 504A (CC),751504,1.4513,103.8241
ST0201,PCF Sparkletots Preschool @ Sembawang Central Blk 115B (CC),752115,1.4463,103.8294
ST0182,PCF Sparkletots Preschool @ Sembawang Central Blk 105 (CC),750105,1.4489,103.8324
ST0254,PCF Sparkletots Preschool @ Pasir Ris West Blk 517 (KN),510517,1.3747,103.9439
ST0278,PCF Sparkletots Preschool @ Sengkang East Blk 103 (EY),540103,1.3829,103.9012
ST0279,PCF Sparkletots Preschool @ Sengkang East Blk 143 (KN),540143,1.3901,103.9057
ST0085,PCF Sparkletots Preschool @ Sengkang East Blk 123A (CC),541123,1.386,103.9029
ST0296,PCF Sparkletots Preschool @ Marymount Blk 231 (DS),570231,1.3573,103.8458
ST0192,PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 492 (CC),524492,1.3639,103.9557
ST0235,PCF Sparkletots Preschool @ Mountbatten Blk 51 (KN),390051,1.3082,103.8858
ST0090,PCF Sparkletots Preschool @ Marymount Blk 219 (CC),570219,1.3574,103.8494
ST0066,PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC),460013,1.3204,103.9367
ST0282,PCF Sparkletots Preschool @ Sengkang East Blk 187B (KN),542187,1.3943,103.9058
ST0131,PCF Sparkletots Preschool @ Marymount Blk 257 (CC),570257,1.3597,103.8431
ST0260,PCF Sparkletots Preschool @ Tampines East Blk 262 (DS),520262,1.3538,103.951
ST0259,PCF Sparkletots Preschool @ Tampines East Blk 261 (KN),520261,1.3543,103.951
ST0247,PCF Sparkletots Preschool @ Bedok Blk 30 (DS),461030,1.3235,103.9364
ST0098,PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 39 (CC),330039,1.3208,103.8662
NT0370,MY FIRST SKOOL,540101,1.3828,103.8993
PT9701,Little Footprints Preschool Pte Ltd,640976,1.34,103.6938
PT8837,RAINFOREST SCHOOLHOUSE PTE LTD,328667,1.3230000000000002,103.8497
ST0032,PCF Sparkletots Preschool @ Tampines Changkat Blk 112 (CC),521112,1.3463,103.9475
ST0036,PCF Sparkletots Preschool @ Tampines Changkat Blk 273 (CC),520273,1.3487,103.9504
ST0261,PCF Sparkletots Preschool @ Tampines Changkat Blk 284 (KN),520284,1.3491,103.9526
ST0262,PCF Sparkletots Preschool @ Tampines Changkat Blk 318 (KN),520318,1.3515,103.9561
ST0263,PCF Sparkletots Preschool @ Tampines Changkat Blk 358 (KN),520358,1.3545,103.961
ST0178,PCF Sparkletots Preschool @ Bukit Timah Blk 207 (CC),120207,1.3223,103.7624
ST0148,PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 413 (CC),750413,1.4517,103.8179
ST0347,PCF Sparkletots Preschool @ Canberra Blk 487 (KN),750487,1.4555,103.8162
ST0300,PCF Sparkletots Preschool @ Bukit Batok East Blk 285C (KN),603285,1.3379,103.7466
ST0052,PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC),120305,1.3221,103.766
ST0094,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 208 (CC),600208,1.3384,103.7427
ST0060,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 271 (CC),600271,1.3417,103.7462
ST0049,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 553 (CC),640553,1.3531,103.7189
ST0370,PCF Sparkletots Preschool @ Bukit Timah Blk 312B (DS),122312,1.3197,103.7645
ST0316,PCF Sparkletots Preschool @ Bukit Batok East Blk 241 (KN),650241,1.3509,103.7545
ST0301,PCF Sparkletots Preschool @ Taman Jurong Blk 352 (DS),610352,1.3394,103.7202
ST0080,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 455 (CC),640455,1.3511,103.7185
PT9742,HEARTYLAND PRESCHOOL PTE LTD,678265,1.3773,103.7634
PT8834,ESHKOL VALLEY @ SENGKANG PEARL PTE. LTD.,541212,1.3864,103.9
PT9418,EQ-LEARNERS EDUCARE PTE LTD,680475,1.378,103.739
EB0010,E-BRIDGE PRE-SCHOOL PTE LTD,540217,1.3898,103.8945
EB0006,E-BRIDGE PRE-SCHOOL PTE. LTD.,677743,1.3802,103.7642
RC1758,CHOW & CHOWS CHILDCARE & EARLY LEARNING CENTRE LTD.,680151,1.3784,103.7573
PT8488,CARPE DIEM EDUCARE PTE. LTD.,670167,1.3776,103.765
RC1788,CANOSSAVILLE CHILDREN AND COMMUNITY SERVICES,387621,1.3267,103.8816
PT9707,Trehaus Pte Ltd,179097,1.2913,103.85
ST0357,PCF Sparkletots Preschool @ Punggol Shore Blk 171C (EY),823171,1.3948,103.9133
ST0185,PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 887 (CC),520887,1.3505,103.9319
ST0367,PCF Sparkletots Preschool @ Punggol Shore Blk 663A (DS),821663,1.4002,103.9171
ST0187,PCF SPARKLETOTS PRESCHOOL @ MACPHERSON BLK 54 (CC),370054,1.3239,103.8876
ST0125,PCF Sparkletots Preschool @ Woodgrove Blk 571B (CC),732571,1.4301,103.7906
ST0165,PCF Sparkletots Preschool @ Tampines West Blk 151 (EY),521151,1.3514,103.9438
ST0154,PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 890A (CC),521890,1.3467,103.9339
ST0074,PCF Sparkletots Preschool @ Woodgrove Blk 302 (CC),730302,1.4315,103.7744
ST0005,PCF SPARKLETOTS PRESCHOOL @ WOODGROVE BLK 894D (CC),732894,1.4356,103.7903
ST0041,PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 115 (CC),460115,1.3314,103.9369
ST0025,PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 76 (CC),460076,1.3283,103.9421
ST0343,PCF Sparkletots Preschool @ Woodgrove Blk 899B (KN),731899,1.4361,103.7953
ST0127,PCF Sparkletots Preschool @ Punggol Shore Blk 622C (CC),823622,1.4007,103.9109
ST0139,PCF Sparkletots Preschool @ Woodgrove Blk 334 (CC),730334,1.43,103.7805
ST0335,PCF Sparkletots Preschool @ Woodgrove Blk 302 (KN),730302,1.4315,103.7744
ST0047,PCF Sparkletots Preschool @ Woodgrove Blk 339 (CC),730339,1.431,103.7816
ST0359,PCF Sparkletots Preschool @ Punggol Shore Blk 174D (KN),824174,1.3974,103.9101
ST0358,PCF Sparkletots Preschool @ Punggol Shore Blk 105D (KN),824105,1.3972,103.9052
ST0336,PCF Sparkletots Preschool @ Woodgrove Blk 364 (KN),730364,1.4341,103.7867
ST0258,PCF Sparkletots Preschool @ Tampines West Blk 140 (DS),520140,1.3476,103.944
ST0242,PCF Sparkletots Preschool @ Fengshan Blk 126 (DS),460126,1.3282,103.9389
ST0234,PCF Sparkletots Preschool @ Macpherson Blk 108 (KN),380108,1.3191,103.8852
ST0232,PCF Sparkletots Preschool @ Macpherson Blk 31 (KN),370031,1.3297,103.8854
ST0056,PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 108 (CC),460108,1.3327,103.9362
PT8910,MINDCHAMPS PRESCHOOL @ JURONG WEST PTE. LTD.,648965,1.3383,103.6939
PT8456,MERLIONKIDS @ KOVAN PTE. LTD.,546871,1.3687,103.8807
RC1785,LUTHER PRESCHOOL,149601,1.3062,103.7992
PT4490,LITTLE WORLD CHILD CARE AND DEVELOPMENT CENTRE PTE LTD,540113,1.3838,103.9017
PT6330,THE SUNBIRD CHILD DEVELOPMENT CENTRE PTE LTD,541122,1.3866,103.906
PT8835,STAR LEARNERS @ SENGKANG PTE. LTD.,540266,1.382,103.897
ST0152,PCF Sparkletots Preschool @ Zhenghua Blk 550B (EY),672550,1.3896,103.7674
ST0315,PCF Sparkletots Preschool @ Bukit Batok Blk 180 (KN),650180,1.3456,103.7428
ST0109,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 178 (CC),650178,1.3461,103.7426
ST0028,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 118 (CC),650118,1.35,103.7465
ST0150,PCF Sparkletots Preschool @ Sembawang West Blk 780D (CC),734780,1.4481,103.8019
ST0092,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 145 (CC),140145,1.2938,103.805
ST0059,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 353 (CC),680353,1.3821,103.7434
ST0330,PCF Sparkletots Preschool @ Keat Hong Blk 411 (DS),680411,1.3811,103.7413
ST0329,PCF Sparkletots Preschool @ Keat Hong Blk 295 (DS),680295,1.3782,103.741
ST0327,PCF Sparkletots Preschool @ Zhenghua Blk 455A (KN),671455,1.3876,103.7712
ST0314,PCF Sparkletots Preschool @ Bukit Batok Blk 148 (KN),650148,1.3493,103.7437
ST0216,PCF Sparkletots Preschool @ Queenstown Blk 3 (KN),150003,1.2871,103.807
ST0097,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 206 (CC),650206,1.3467,103.7494
NT0440,MY FIRST SKOOL,540230,1.3883,103.9013
RC1590,LITTLE DOLPHINS PLAYSKOOL,680276,1.3796,103.7443
PT8486,KINDERTOWN EDUCARE PTE. LTD.,547686,1.3914,103.9004
PT9128,ICHIBAN MONTESSORI CHILDCARE CENTRE (CCK) PTE LTD,680427,1.3809,103.7398
PT9320,CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@CRESCENT PTE LTD,684686,1.4041,103.7483
RC1775,CHOW & CHOWS CHILDCARE & EARLY LEARNING CENTRE (CCK 542) LTD.,680542,1.3936,103.7448
PT4140,BRIGHT KIDS @ JURONG WEST PTE LTD,640641,1.3407,103.6964
PT8818,ACE@WORK CHILDCARE PTE LTD,679675,1.3735,103.7675
SK0014,SKOOL4KIDZ CENTRE,544618,1.3984,103.8873
ST0293,PCF Sparkletots Preschool @ Cheng San-Seletar Blk 556 (DS),560556,1.372,103.8576
ST0184,PCF Sparkletots Preschool @ Bishan East-Sin Ming Blk 409 (CC),570409,1.3622,103.8349
ST0363,PCF Sparkletots Preschool @ Sengkang West Blk 330A (DS),541330,1.3966,103.8899
ST0238,PCF Sparkletots Preschool @ Kembangan-Chai Chee Blk 116 (DS),410116,1.3228,103.9119
ST0104,PCF Sparkletots Preschool @ Kembangan-Chai Chee Blk 32 (CC),461032,1.3237,103.925
ST0237,PCF Sparkletots Preschool @ Kembangan-Chai Chee Blk 326 (KN),400326,1.3272,103.9038
ST0084,PCF Sparkletots Preschool @ Kembangan-Chai Chee Blk 341 (CC),400341,1.3267,103.9016
ST0206,PCF Sparkletots Preschool @ Sengkang West Blk 351 (EY),540351,1.3933,103.8866
ST0171,PCF Sparkletots Preschool @ Teck Ghee Blk 319 (CC),560319,1.3651,103.8474
ST0102,PCF SPARKLETOTS PRESCHOOL @ TECK GHEE BLK 310A (CC),561310,1.3648,103.8438
ST0016,PCF SPARKLETOTS PRESCHOOL @ JALAN KAYU BLK 517 (CC),550517,1.3713,103.8741
ST0183,PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 409 (CC),460409,1.3281,103.9329
ST0251,PCF Sparkletots Preschool @ Kampong Chai Chee Blk 775 (KN),470775,1.3366,103.9359
ST0287,PCF Sparkletots Preschool @ Jalan Kayu Blk 518 (DS),550518,1.3716,103.8741
ST0289,PCF Sparkletots Preschool @ Teck Ghee Blk 301 (DS),560301,1.3674,103.8459
ST0243,PCF Sparkletots Preschool @ Kampong Chai Chee Blk 135 (KN),460135,1.3287,103.9365
ST0075,PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 424 (CC),460424,1.3284,103.9275
PT9094,NURTURESTARS CHILD CARE,649848,1.335,103.7063
PT9056,LITTLE GREENHOUSE @ JW 502 PTE. LTD.,640502,1.3505,103.7182
RC1630,YMCA CHILD DEVELOPMENT CENTRE,670510,1.3876,103.769
PT9025,WHIZLAND MONTESSORI PTE. LTD.,680151,1.3784,103.7573
PT8720,TODDLERS' COTTAGE,380118,1.32,103.8874
PT9345,SPRING BRAINY KIDZ (SIMS) PTE LTD,388410,1.3183,103.8813
ST0126,PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 19 (CC),680019,1.3794,103.7529
ST0108,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 602 (CC),820602,1.4033,103.9073
ST0167,PCF Sparkletots Preschool @ Yio Chu Kang Blk 611 (CC),560611,1.3783,103.8373
ST0106,PCF SPARKLETOTS PRESCHOOL @ ULU PANDAN BLK 15 (CC),270015,1.3091,103.7884
ST0294,PCF Sparkletots Preschool @ Yio Chu Kang Blk 644 (EY),560644,1.3791,103.8409
ST0014,PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY BLK 585 (CC),730585,1.4293,103.7954
ST0368,PCF Sparkletots Preschool @ Punggol Coast Blk 676B (DS),822676,1.4049,103.9102
ST0156,PCF Sparkletots Preschool @ Brickland Blk 489B (CC),682489,1.3757,103.7396
ST0196,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 326 (CC),820326,1.4131,103.8995
ST0114,PCF Sparkletots Preschool @ Punggol Coast Blk 303A (DS),821303,1.4038,103.9058
ST0338,PCF Sparkletots Preschool @ Admiralty Blk 581 (DS),730581,1.4299,103.7964
ST0328,PCF Sparkletots Preschool @ Chua Chu Kang Blk 10 (KN),680010,1.3805,103.7552
ST0195,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 447 (CC),650447,1.3527,103.7398
ST0030,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 419 (CC),650419,1.3619,103.7461
NT0579,MY FIRST SKOOL,681684,1.404,103.7468
NT0577,MY FIRST SKOOL,677725,1.3868,103.7725
PT8924,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,688236,1.3751,103.7523
PT9017,Little Footprints Preschool Pte Ltd,680533,1.3921,103.7431
PT8534,LITTLE EXPLORERS COVE @ BOON LAY,649883,1.3476,103.7112
PT6170,LEARNING VISION @ WORK PTE LTD,680475,1.378,103.739
PT9391,HARMONI PRESKOOL @ BUANGKOK PTE LTD,542278,1.3823,103.8906
PT8827,GREENFIELD MONTESSORI CHILD CARE PTE. LTD.,688999,1.3779,103.7469
PT9741,Charis Montessori @ Elim,328182,1.3238,103.8644
PT9260,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,128531,1.3052,103.765
PT9593,Living Sanctuary Kindergarten,538728,1.356,103.8914
PT9218,ACTIVE LEARNERS CHILD CARE PRIVATE LIMITED,731306,1.4301,103.7751
PT9499,K-JOY EDUCARE PTE LTD,730768,1.4457,103.7982
PT9148,STAR LEARNERS @ WOODLANDS CIRCLE PTE. LTD.,731764,1.4456,103.7968
WP1108,CARPE DIEM LITTLE GREEN HOUSE PTE. LTD.,737853,1.4348,103.8028
PT9110,BRIGHT SPARKS CHILDCARE LLP,730401,1.4304,103.7728
PT9738,Huda Childcare (WRR) Pte Ltd,737853,1.4348,103.8028
PT9399,BRAINY BUNCH WOODLANDS PTE LTD,737854,1.435,103.8048
PT9530,Primrose Preschool,737856,1.4380000000000002,103.807
PT8848,LITTLE TREASURES CHILDCARE(WOODLANDS) PTE. LIMITED,730848,1.4418,103.7918
PT6530,PHYLLIS' RICCIA SCHOOL PTE LTD,738229,1.4280000000000002,103.7809
PT5930,MODERN MONTESSORI PRESCHOOL CENTRE,730750,1.4444,103.7939
PT9689,Brilliant Tots Junior Pte Ltd,599747,1.3438,103.7748
PT9582,Catholic Kindergarten,549404,1.3598,103.8822
PT9603,ZULFA KINDERGARTEN @ JURONG WEST,640717,1.3430000000000002,103.6975
PT9402,CHESTON MONTESSORI PRESCHOOLS PTE LTD,129880,1.3188,103.7682
ST0021,PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 922 (CC),640922,1.3391,103.6893
PT9660,TOTS TOWN PRESCHOOL @ YISHUN,760102,1.4306,103.8288
PT9660,TOTS TOWN PRESCHOOL @ YISHUN,760102,1.43275,103.82858
RC1712,CHEN SU LAN METHODIST CHILDREN'S HOME (CHILD CARE DIVISION),556057,1.3686,103.8619
PT8140,LOVESHINE CHILDCARE PTE. LTD.,520473,1.3594,103.9532
ST0322,PCF Sparkletots Preschool @ Bukit Panjang Blk 226 (EY),670226,1.3752,103.7724
PT8741,NURTURESTARS PTE. LTD.,528882,1.3447,103.9417
PT9444,HARMONI PRESKOOL @ YISHUN PTE LTD,760676,1.4216,103.8418
PT9777,Bedok Methodist Preschool,469371,1.3238,103.9539
PT9143,EDUGARDEN DISCOVERY PTE. LTD.,640429,1.3519,103.7245
NT0360,MY FIRST SKOOL,760612,1.4204,103.8354
PT5540,Sunflower Preschool @ PR Town Park Pte Ltd,510553,1.368,103.9528
PT9587,Callidus Preschool,570229,1.3576,103.846
ST0132,PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 853 (CC),730853,1.4394,103.7931
PT8655,LITTLE TREE HOUSE @ PASIR RIS PTE. LTD.,518645,1.3804,103.9444
PT9302,SUNFLOWER PRESCHOOL @ BEDOK PTE LTD,460215,1.3261,103.9335
PT9422,LEARNING VISION @ WORK PTE LTD,486042,1.3382,103.9652
PT9006,Canberra Academy Pte. Ltd.,488718,1.3343,103.9474
PT8110,STAR LEARNERS @ SIMEI PTE. LTD.,489480,1.3378,103.955
PT6540,BLOOM EDUCARE PTE LTD,486880,1.3469,103.9627
PT6860,EUREKA SCHOOLHOUSE PTE LTD,487127,1.3385,103.9577
PT6400,MY JOLLY EDUCARE PTE LTD,487274,1.3395,103.9588
PT8744,JOSIAH MONTESSORI KINDER-CARE,486025,1.3335,103.9655
PT8636,EAGER BEAVER SCHOOLHOUSE 2 PTE. LTD.,159346,1.2857,103.808
PT9389,CARPE DIEM STARLETS SPARKLE PTE. LTD.,150167,1.2826,103.8186
PT8716,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,159964,1.2879,103.7999
PT9196,MULBERRY LEARNING CENTRE ALEXANDRA PTE LTD,159506,1.2884,103.8119
NT0510,MY FIRST SKOOL,150106,1.2894,103.8223
RC1715,HEALTHY START CHILD DEVELOPMENT CENTRE,152120,1.2828,103.8226
PT8803,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,159919,1.291,103.8253
PT9398,Little Gems Preschool @ Redhill Pte Ltd,159471,1.285,103.8116
PT8970,BRIDGING STARS CHILDCARE PTE. LTD.,150123,1.2869,103.804
PT9054,BLOOMBERRY BABIES & KIDS PTE. LTD.,159345,1.2849,103.8085
PT9231,MAPLE BEAR PLAYHOUSE PTE. LTD.,159948,1.2913,103.8074
PT9032,LEARNING VISION @ WORK PTE. LTD.,119082,1.2932,103.7844
EB0008,E-BRIDGE PRE-SCHOOL PTE. LTD.,370017,1.3298,103.8886
ST0309,PCF Sparkletots Preschool @ Nanyang Blk 934 (KN),640934,1.3422,103.6887
PT9417,CARPE DIEM SCHOOLHOUSE PTE LTD,310131,1.3379,103.8433
PT9042,Learning Jungle Kembangan,417731,1.3254,103.9119
PT9236,ETONHOUSE PRE-SCHOOL PTE LTD,307966,1.3172,103.841
ST0057,PCF Sparkletots Preschool @ Cheng San-Seletar Blk 502 (EY),560502,1.3757,103.8499
PT9743,MapleBear Early Development Pte Ltd,609935,1.3274,103.7492
RC1710,MACPHERSON SHENG HONG CHILDCARE CENTRE,348537,1.3305,103.8744
PT9125,TOTS N TOYS PTE LTD,609965,1.328,103.7549
RC0820,IYAD-PERDAUS CHILD DEVELOPMENT CENTRE,600241,1.3415,103.743
PT9213,CHERRYBROOK PRESCHOOL THOMSON PTE. LTD.,576416,1.3537,103.8293
PT9090,Little Footprints Preschool Pte Ltd,470743,1.3385,103.9218
PT8635,NURTURESTARS PTE. LTD.,98803,1.2776,103.817
PT8793,SHAWS CDLC @ KATONG PRIVATE LIMITED,439738,1.3059,103.8952
PT9093,HI-5 HOUSE OF LEARNING(HOL) PRESCHOOL@JOO SENG PTE. LTD.,360017,1.3362,103.8812
PT9394,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,18989,1.2823,103.8526
ST0256,PCF Sparkletots Preschool @ Changi Simei Blk 119 (KN),520119,1.3438,103.9519
ST0257,PCF Sparkletots Preschool @ Changi Simei Blk 131 (KN),520131,1.3455,103.954
ST0271,PCF Sparkletots Preschool @ Bedok Reservoir-Punggol Blk 414 (DS),530414,1.3749,103.896
ST0366,PCF Sparkletots Preschool @ Bedok Reservoir-Punggol Blk 475C (DS),533475,1.3752,103.9
ST0162,PCF Sparkletots Preschool @ Bedok Reservoir-Punggol Blk 508 (CC),530508,1.3717,103.8877
ST0250,PCF Sparkletots Preschool @ Bedok Reservoir-Punggol Blk 713 (DS),470713,1.3363,103.9224
ST0218,PCF Sparkletots Preschool @ Henderson-Dawson Blk 124A (KN),151124,1.2849,103.8228
ST0163,PCF Sparkletots Preschool @ Tanjong Pagar-Tiong Bahru Blk 125 (CC),160125,1.2836,103.8281
ST0219,PCF Sparkletots Preschool @ Tanjong Pagar-Tiong Bahru Blk 130 (KN),160130,1.2804,103.8293
ST0210,PCF Sparkletots Preschool @ Tanjong Pagar-Tiong Bahru Blk 1E (KN),85501,1.2766,103.8412
RC0490,YMCA CHILD DEVELOPMENT CENTRE-BUKIT BATOK,650225,1.3485,103.7526
PT9084,JOSIAH BABIES (APERIA),339511,1.3097,103.8642
PT8927,KIDZ KINGDOM PTE LTD,419730,1.3169,103.9028
PT8958,MINDCHAMPS PRESCHOOL @ ZHONGSHAN PARK PTE. LTD.,329983,1.3271,103.8465
PT8693,Juniors Pte Ltd,573954,1.3602,103.8338
PT9645,Ripples Montessori Kindergarten,488676,1.3335,103.9482
PT4840,PEBBLE PLACE DEVELOPMENT CENTRE,437565,1.3131,103.8928
WP1102,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,768828,1.4240000000000002,103.8383
PT8713,NURTURESTARS PTE. LTD.,769027,1.4243,103.8409
PT8774,LITTLE GREENHOUSE CHILDCARE & DEVELOPMENT PTE. LTD.,760832,1.4147,103.8347
PT7370,SUNNYTOTS SCHOOLHOUSE,760658,1.4219,103.8395
EB0004,E-BRIDGE PRE-SCHOOL PTE. LTD.,760504,1.4184,103.8446
PT9192,SUNFLOWER PRESCHOOL @ NSE PTE. LTD.,768893,1.4309,103.8385
PT9160,SAFARI HOUSE PRESCHOOL YISHUN,768161,1.4384,103.8432
PT8743,SPRING BRAINY KIDZ PTE. LTD.,760716,1.4262,103.8275
PT8610,JUST KIDS @ YISHUN PTE. LTD.,760290,1.4361,103.8362
PT8414,LITTLE FOOTPRINTS SCHOOLHOUSE (YISHUN) PTE. LTD.,761701,1.4299,103.8279
SK0004,SKOOL4KIDZ CENTRE,761430,1.4214,103.8486
NT0180,MY FIRST SKOOL,761796,1.4194,103.8331
PT5830,EMMANUEL CHILD EDUCARE,769646,1.4412,103.8259
NT0572,MY FIRST SKOOL,762509,1.4138,103.8401
PT9188,MINDCHAMPS PRESCHOOL @ YISHUN PTE. LTD.,768090,1.4368,103.8436
PT8001,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,769162,1.4121,103.845
PT9165,First Steps Preschool @ Yishun,768090,1.4368,103.8436
PT9208,THE GLITTER RAINBOW SKOOL PTE. LTD.,768159,1.4362,103.843
PT9205,LITTLE PETALS PRESCHOOL PTE. LTD.,768090,1.4368,103.8436
YM0159,MY WORLD PRESCHOOL LTD.,760270,1.4374,103.84
RC0140,LUTHERAN CHILD CARE CENTRE,760124,1.4346,103.8311
RC1060,KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,760217,1.4326,103.8363
RC0440,KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,760201,1.4306,103.8381
PT2030,AVERBEL CHILD DEVELOPMENT CENTRE PTE LTD,760742,1.4297,103.8331
PT9544,APPLE TREE PLAYHOUSE PTE LTD,768019,1.4279,103.8362
PT5560,ANGEL CARE CENTRE PTE LTD,760626,1.4175,103.8357
PT9573,HANIS Montessori Kindergarten (Woodlands),730424,1.4273,103.7749
PT8501,IMAN CHILDCARE (SIMEI) PTE. LTD.,520154,1.3448,103.957
PT5890,MARIS KIDZ SCHOOLHOUSE,520165,1.3455,103.9591
ST0269,PCF Sparkletots Preschool @ Paya Lebar Blk 125 (KN),530125,1.3524,103.8865
ST0062,PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 512 (CC),650512,1.354,103.7528
RC1745,LITTLE DOLPHINS PLAYSKOOL,120714,1.3043,103.7617
SK0022,SKOOL4KIDZ CENTRE,522606,1.3623,103.9374
RC1858,Little Shepherds' Schoolhouse@St Anne's Church,548593,1.3917,103.9018
PT9513,SDM CHILDCARE CENTRE PTE. LTD.,570505,1.3489,103.8487
RC1778,NEW LIFE COMMUNITY SERVICES,677899,1.3804,103.7602
PT1800,PAT'S SCHOOLHOUSE PTE. LTD.,309763,1.3176,103.8399
SK0009,SKOOL4KIDZ CENTRE,463807,1.328,103.9232
SK0006,SKOOL4KIDZ CENTRE,521524,1.3584,103.9389
PT3640,The Gardner Preschool,425500,1.3118,103.9106
PT8854,LITTLE GREENHOUSE @ JW PTE. LTD.,640478,1.3474,103.724
RC1814,An-Nur Mosque Kindergarten,739983,1.4407,103.7719
ST0130,HAMPTON PRE-SCHOOL TANJONG PAGAR,160126,1.2825,103.8295
RC0450,PU TI CHILD CARE CENTRE,380104,1.3201,103.8828
