start_lat,start_long,school_name,postal_code,Latitude,Longitude,distance,count
1.3317664307023502,103.843423249665,CHIJ SECONDARY (TOA PAYOH),319764,1.33246079948303,103.843271625083,0.07897904969518227,2
1.337160091739705,103.8594910572195,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.46296018458554883,2
1.3415525291006398,103.847295147125,GUANGYANG SECONDARY SCHOOL,579807,1.34440856042912,103.850208933626,0.453336027828543,3
1.33067209684741,103.84191793174,CHIJ PRIMARY (TOA PAYOH),319765,1.33275264711587,103.841847263786,0.23133464143730062,2
1.33600825252361,103.863020849819,ST. ANDREW'S JUNIOR COLLEGE,357691,1.33306515740956,103.863576377056,0.33282392541819955,1
1.33628570919035,103.8474794394,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.12259993296145529,1
1.33418088520745,103.852706937473,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.4110803230833693,1
1.34047287241806,103.846142516335,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.3658306549049484,2
1.332213739977543,103.84548471040368,CHIJ SECONDARY (TOA PAYOH),319764,1.33246079948303,103.843271625083,0.24739098795636172,2
1.33628483555578,103.849405829084,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.27675097875857135,1
1.33433916892033,103.869158899303,ST. ANDREW'S SECONDARY SCHOOL,359342,1.33069360968075,103.866249138562,0.5182796081886067,0
1.3323731777064098,103.866165158665,ST. ANDREW'S JUNIOR SCHOOL,359337,1.33140255308868,103.865117134385,0.15871349284784347,3
1.3362020941360602,103.88119418959434,BARTLEY SECONDARY SCHOOL,538403,1.33995415587811,103.882806211705,0.45378203122610394,1
1.33272795858042,103.849994231509,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.6020073987966185,0
1.33121483034865,103.857241754706,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.6533339540369517,0
1.34152911615927,103.849589127712,BEATTY SECONDARY SCHOOL,318990,1.341790284928,103.852280842345,0.30044015338840446,3
1.3416729274358798,103.851007776843,BEATTY SECONDARY SCHOOL,318990,1.341790284928,103.852280842345,0.14203076119359123,3
1.34148414007451,103.849067723667,GUANGYANG SECONDARY SCHOOL,579807,1.34440856042912,103.850208933626,0.34883161199404655,3
1.33583774995004,103.845162997311,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.27650764905766134,2
1.33339638797855,103.847053798767,CHIJ SECONDARY (TOA PAYOH),319764,1.33246079948303,103.843271625083,0.43285225964338025,2
1.34265870846087,103.854665608196,BEATTY SECONDARY SCHOOL,318990,1.341790284928,103.852280842345,0.2819633532046781,2
1.3427258354909095,103.855151579728,FIRST TOA PAYOH PRIMARY SCHOOL,319252,1.34014274139827,103.856175538933,0.3087657406643838,2
1.33716136352626,103.858353639387,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.33734592794715684,2
1.33716527577084,103.857228807914,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.21404763063476492,2
1.33708395705903,103.85354103689,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.2028584566832233,2
1.33521035428159,103.846162940767,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.2605760074534434,2
1.33805369690153,103.857286902601,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.2584471949889682,2
1.33279631135031,103.845588638625,CHIJ SECONDARY (TOA PAYOH),319764,1.33246079948303,103.843271625083,0.26009488052839624,2
1.33466409464553,103.846451369821,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.3070862410613928,2
1.3317331557281302,103.8583292728405,ST. ANDREW'S JUNIOR COLLEGE,357691,1.33306515740956,103.863576377056,0.6014265762748304,0
1.3346407830191,103.847990266882,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.3139988866530183,1
1.33632813877246,103.850756428954,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.41624126735896516,1
1.3349317199816395,103.866124988651,ST. ANDREW'S JUNIOR COLLEGE,357691,1.33306515740956,103.863576377056,0.35098575475046667,3
1.3356223926548798,103.848851474907,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.2686037299520481,1
1.33521063790072,103.865776268967,ST. ANDREW'S JUNIOR COLLEGE,357691,1.33306515740956,103.863576377056,0.3414270503931178,2
1.33980523961555,103.846281196306,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.2905900382910248,2
1.33874496491846,103.84725279468,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.1567564076331758,1
1.3314501502193898,103.8450870315985,CHIJ SECONDARY (TOA PAYOH),319764,1.33246079948303,103.843271625083,0.2308443897129346,2
1.33901612961755,103.84744935603,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.18943273843962374,1
1.33878534348179,103.846873055688,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.1637002331163727,1
1.4435960276486834,103.77782239741002,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.6132310085367481,0
1.44150532709362,103.7721316191885,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.3798920583335455,1
1.43781136682328,103.778702019627,MARSILING SECONDARY SCHOOL,739110,1.43664424769955,103.776008090454,0.326164152354201,2
1.44328204285332,103.777294228046,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.551233251020164,0
1.4384829225143898,103.779524807409,MARSILING SECONDARY SCHOOL,739110,1.43664424769955,103.776008090454,0.4408774480368955,1
1.44675368354504,103.772529543963,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.8779624959762614,0
1.446521068734,103.773390539721,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.832525663560187,0
1.44378245782926,103.774416596146,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.5178729650844514,0
1.4399382875860198,103.776694750398,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.2510363064437965,2
1.44153975328776,103.773299894596,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.30399882338257866,1
1.44189730082889,103.774373791954,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.30894519703706697,1
1.440675260592685,103.7759298513235,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.227904827110216,2
1.44315121142694,103.775164777049,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.4519720640444596,1
1.43576274995206,103.77402996229,MARSILING PRIMARY SCHOOL,738927,1.43383904037059,103.773643013846,0.21805153642041286,3
1.44134504107457,103.777182721751,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.3795196282261968,1
1.4425590744869798,103.772405528859,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.45199615205929616,1
1.4360829492515002,103.781199565987,MARSILING SECONDARY SCHOOL,739110,1.43664424769955,103.776008090454,0.5800852221744703,0
1.44640891217969,103.772202483941,WOODLANDS SECONDARY SCHOOL,739111,1.43912528141356,103.774586410437,0.8516185276503907,0
