BLK_NO,ROAD_NAME,POSTAL,LATITUDE,LONGITUDE
195C,PUNGGOL ROAD,823195,1.401092071,103.9068312
195C,PUNGGOL ROAD,823195,1.401083422,103.906767
424,SERANGOON CENTRAL,550424,1.348147389,103.8755908
407,SERANGOON AVENUE 1,550407,1.34718613,103.8729682
407,SERANGOON AVENUE 1,550407,1.347186123,103.8729682
202B,PUNGGOL FIELD,822202,1.399234781,103.9042775
374,CLEMENTI AVENUE 4,120374,1.319126186,103.7669837
727,CLEMENTI WEST STREET 2,120727,1.304624877,103.7638177
727,CLEMENTI WEST STREET 2,NIL,1.30409371,103.7638179
727,CLEMENTI WEST STREET 2,120727,1.304345432,103.7633937
727,CLEMENTI WEST STREET 2,120727,1.30409371,103.7638179
111,ANG MO KIO AVENUE 4,560111,1.37085149,103.8372982
111,ANG MO KIO AVENUE 4,560111,1.370816346,103.836984
889,TAMPINES STREET 81,520889,1.349913483,103.9310495
603,HOUGANG AVENUE 4,530603,1.371436028,103.8858451
603,HOUGANG AVENUE 4,530603,1.371466865,103.8862765
118D,JALAN MEMBINA,164118,1.282681051,103.8265834
243,BISHAN STREET 22,570243,1.36108498,103.8446356
243,BISHAN STREET 22,570243,1.361084999,103.8446356
113,BUKIT PURMEI ROAD,90113,1.274770125,103.8269323
113,BUKIT PURMEI ROAD,90113,1.274770135,103.8269323
345,YISHUN AVENUE 11,760345,1.428475919,103.844071
607,SENJA ROAD,670607,1.382519651,103.7615163
341,CLEMENTI AVENUE 5,120341,1.319120531,103.7690577
341,CLEMENTI AVENUE 5,120341,1.319169017,103.769054
436,TAMPINES STREET 43,520436,1.359589666,103.9515908
401,FAJAR ROAD,670401,1.380554321,103.7687304
588A,MONTREAL DRIVE,751588,1.450356834,103.8257267
209,JURONG EAST STREET 21,600209,1.337825465,103.7400934
209,JURONG EAST STREET 21,600209,1.33782546,103.7400934
621,WOODLANDS DRIVE 52,730621,1.43411192,103.79808
360B,ADMIRALTY DRIVE,752360,1.44873829,103.8152321
218,YISHUN STREET 21,760218,1.432963645,103.8362376
586,WOODLANDS DRIVE 16,730586,1.42861439,103.794718
53,KENT ROAD,210053,1.316525427,103.852092
278,BISHAN STREET 24,570278,1.35742582,103.8435412
3,HOLLAND CLOSE,271003,1.308208713,103.7966389
431D,YISHUN AVENUE 1,764431,1.419969058,103.8469695
475B,UPPER SERANGOON CRESCENT,532475,1.375774046,103.8999657
530,BUKIT BATOK STREET 51,650530,1.356181992,103.7510934
22,JALAN MEMBINA,166022,1.284887947,103.8264446
871,YISHUN STREET 81,760871,1.413124593,103.8374214
631A,JURONG WEST STREET 65,641631,1.343384813,103.6998259
631,JURONG WEST STREET 65,640631,1.343297102,103.700241
631,JURONG WEST STREET 65,640631,1.343057873,103.7001354
269A,PUNGGOL FIELD,821269,1.403149047,103.8989758
118,LORONG 1 TOA PAYOH,310118,1.339563017,103.8448936
349,YISHUN AVENUE 11,760349,1.426133751,103.8433915
405,BUKIT BATOK WEST AVENUE 7,650405,1.365764391,103.7453993
301,CLEMENTI AVENUE 4,120301,1.322176495,103.7649121
2,EAST COAST ROAD,450002,1.311908623,103.9234743
682,RACE COURSE ROAD,210682,1.314277695,103.8556456
115,JURONG EAST STREET 13,600115,1.339791488,103.7355028
602,YISHUN STREET 61,760602,1.422547191,103.8363053
419,ANG MO KIO AVENUE 10,560419,1.365346697,103.8541518
989B,JURONG WEST STREET 93,642989,1.335872533,103.6948382
299A,TAMPINES STREET 22,521299,1.350005297,103.9539382
628,YISHUN STREET 61,760628,1.418078028,103.8369573
211A,COMPASSVALE LANE,541211,1.384655687,103.8992574
272A,PUNGGOL WALK,821272,1.403145259,103.900666
303A,ANCHORVALE LINK,541303,1.387078862,103.8907765
303A,ANCHORVALE LINK,541303,1.387078852,103.8907765
119,ANG MO KIO AVENUE 3,560119,1.369563443,103.8446989
705,WOODLANDS DRIVE 40,730705,1.439756112,103.7961572
101,COMMONWEALTH CRESCENT,140101,1.308051592,103.8008428
270,TAMPINES STREET 21,520270,1.34963011,103.9486352
305,UBI AVENUE 1,400305,1.329421112,103.9023175
305,UBI AVENUE 1,400305,1.329279754,103.9021731
276A,CHOA CHU KANG AVENUE 2,681276,1.380117377,103.74417
276,CHOA CHU KANG AVENUE 2,680276,1.379568646,103.7443272
276,CHOA CHU KANG AVENUE 2,680276,1.379568639,103.7443272
4,TECK WHYE AVENUE,680004,1.381939295,103.7528067
9,TOH YI DRIVE,590009,1.338304798,103.7735416
112,SERANGOON NORTH AVENUE 1,550112,1.369199969,103.8715888
804,KING GEORGE'S AVENUE,200804,1.307875079,103.860792
829,YISHUN STREET 81,760829,1.414540772,103.8333464
204C,PUNGGOL FIELD,823204,1.398033215,103.9030726
698A,HOUGANG STREET 61,531698,1.375013784,103.8873377
202,ANG MO KIO AVENUE 3,560202,1.36844644,103.8445163
202,ANG MO KIO AVENUE 3,560202,1.368457523,103.8445153
2,REDHILL CLOSE,151002,1.284408461,103.8172628
864,WOODLANDS STREET 83,730864,1.440847279,103.7949912
59B,GEYLANG BAHRU,331059,1.322126054,103.8679955
220,SERANGOON AVENUE 4,550220,1.358741438,103.8722271
220,SERANGOON AVENUE 4,NIL,1.358739569,103.8722254
367,CORPORATION DRIVE,610367,1.337697823,103.7191457
273,PASIR RIS STREET 21,510273,1.364846275,103.9641132
273A,PASIR RIS STREET 21,511273,1.364814909,103.9638962
273,PASIR RIS STREET 21,510273,1.364885467,103.964165
273,PASIR RIS STREET 21,510273,1.364846273,103.9641132
737,YISHUN STREET 72,760737,1.428975104,103.8324446
737,YISHUN STREET 72,760737,1.428975095,103.8324446
445,HOUGANG AVENUE 8,530445,1.379118191,103.8942909
445,HOUGANG AVENUE 8,530445,1.379123086,103.8942888
848A,YISHUN STREET 81,761848,1.416575653,103.8357515
848,YISHUN STREET 81,760848,1.41624345,103.835249
848,YISHUN STREET 81,760848,1.41607677,103.8355758
848,YISHUN STREET 81,760848,1.416243446,103.835249
444,CHOA CHU KANG AVENUE 4,680444,1.381617545,103.7374518
244,BUKIT PANJANG RING ROAD,670244,1.380919582,103.7718192
337,HOUGANG AVENUE 7,530337,1.369680219,103.8983372
658,YISHUN AVENUE 4,760658,1.421896322,103.8394874
658,YISHUN AVENUE 4,760658,1.421896321,103.8394874
315B,YISHUN AVENUE 9,762315,1.431930856,103.842565
870,WOODLANDS STREET 81,730870,1.443373439,103.7887163
205A,PUNGGOL FIELD,821205,1.39852262,103.9021117
2,HOLLAND AVENUE,271002,1.309344983,103.7955594
556,JURONG WEST STREET 42,640556,1.353622103,103.7178585
20,LORONG 7 TOA PAYOH,310020,1.334967209,103.8572059
20,LORONG 7 TOA PAYOH,310020,1.334969958,103.8571925
607,HOUGANG AVENUE 4,530607,1.370252027,103.8861577
175,WOODLANDS STREET 13,730175,1.43361903,103.7777559
11,HOLLAND DRIVE,271011,1.309053945,103.7940631
11,HOLLAND DRIVE,271011,1.309053946,103.7940631
981D,BUANGKOK CRESCENT,537981,1.380452308,103.8793332
680,WOODLANDS AVENUE 6,730680,1.439632618,103.8021216
346,WOODLANDS STREET 32,730346,1.432599732,103.7812229
115A,BEDOK NORTH ROAD,461115,1.331552372,103.9375363
115,BEDOK NORTH ROAD,460115,1.33143368,103.9368654
115,BEDOK NORTH ROAD,460115,1.331433688,103.9368654
276,YISHUN STREET 22,760276,1.437822876,103.837838
668C,JURONG WEST STREET 64,643668,1.341332844,103.703404
19,GHIM MOH ROAD,270019,1.311438523,103.7882989
482,SEGAR ROAD,670482,1.389160997,103.7722919
103,HOUGANG AVENUE 1,530103,1.355282234,103.8903601
22,EUNOS CRESCENT,400022,1.324759105,103.9021074
738,JURONG WEST STREET 75,640738,1.346161866,103.7005555
34,CIRCUIT ROAD,370034,1.329043618,103.8874381
221,PENDING ROAD,670221,1.375372172,103.7734541
179,WOODLANDS STREET 13,730179,1.43477628,103.7782168
596C,ANG MO KIO STREET 52,563596,1.371935719,103.8501433
164,WOODLANDS STREET 13,730164,1.433002949,103.77428
418,PASIR RIS DRIVE 6,510418,1.371811087,103.9543813
574,HOUGANG STREET 51,530574,1.377469903,103.886929
49,LORONG 5 TOA PAYOH,310049,1.33737121,103.8531134
805,KING GEORGE'S AVENUE,200805,1.308272555,103.8609007
805,KING GEORGE'S AVENUE,200805,1.308294618,103.8608879
432,JURONG WEST STREET 42,640432,1.352563729,103.7235695
27,BALAM ROAD,370027,1.330308116,103.8863082
675B,JURONG WEST STREET 64,642675,1.345753081,103.7036418
261,BISHAN STREET 22,570261,1.358986893,103.8433244
261,BISHAN STREET 22,570261,1.358983113,103.8433244
309A,ANCHORVALE ROAD,541309,1.391704066,103.8861374
8,TANJONG PAGAR PLAZA,80008,1.277272573,103.8429172
8,TANJONG PAGAR PLAZA,80008,1.277274846,103.8429141
172C,EDGEDALE PLAINS,823172,1.395444577,103.9124654
302,BUKIT BATOK STREET 31,650302,1.357117254,103.7484232
427,YISHUN AVENUE 11,760427,1.422069069,103.8480918
180D,RIVERVALE CRESCENT,544180,1.389358495,103.9103981
744,WOODLANDS CIRCLE,730744,1.442834284,103.795937
239,COMPASSVALE WALK,540239,1.391330118,103.8981602
899C,WOODLANDS DRIVE 50,732899,1.436569856,103.7952613
899C,WOODLANDS DRIVE 50,732899,1.436570779,103.7952529
419,CHOA CHU KANG AVENUE 4,680419,1.381925769,103.7415605
115,HO CHING ROAD,610115,1.333670814,103.7246596
34,JALAN BUKIT HO SWEE,160034,1.288076876,103.8270813
331,JURONG EAST AVENUE 1,600331,1.350826504,103.7304201
353C,ADMIRALTY DRIVE,753353,1.449757874,103.8194492
670,HOUGANG AVENUE 8,530670,1.373026896,103.8847732
616,HOUGANG AVENUE 8,530616,1.368886512,103.8835612
312B,ANCHORVALE LANE,542312,1.391734219,103.8854978
5,TELOK BLANGAH CRESCENT,90005,1.278724029,103.8192204
632,JURONG WEST STREET 65,640632,1.343957088,103.6998156
506,BISHAN STREET 11,570506,1.349171988,103.8491655
286,BUKIT BATOK EAST AVENUE 3,650286,1.346747073,103.7584386
513,JELAPANG ROAD,670513,1.388056683,103.7677254
236,CHOA CHU KANG CENTRAL,680236,1.379815812,103.7482096
232,BUKIT BATOK EAST AVENUE 5,650232,1.349336089,103.7549418
142,BUKIT BATOK STREET 11,650142,1.35000418,103.7428608
323A,ANG MO KIO AVENUE 3,561323,1.367541521,103.8478092
323,ANG MO KIO AVENUE 3,560323,1.367908494,103.8477141
323,ANG MO KIO AVENUE 3,560323,1.367890048,103.8475991
281,CHOA CHU KANG AVENUE 3,680281,1.38032443,103.7425998
281,CHOA CHU KANG AVENUE 3,NIL,1.380324703,103.7426049
139,BUKIT BATOK WEST AVENUE 6,650139,1.3511032,103.7441699
711,PASIR RIS STREET 72,510711,1.381720331,103.9381109
109,SERANGOON NORTH AVENUE 1,550109,1.369433518,103.8705114
139,BISHAN STREET 12,570139,1.345247006,103.8526922
406C,FERNVALE ROAD,793406,1.388679048,103.8747026
188,BISHAN STREET 13,570188,1.349922085,103.8517541
335A,SMITH STREET,51335,1.282116308,103.8428456
335A,SMITH STREET,51335,1.282118256,103.8428492
932,YISHUN CENTRAL 1,760932,1.426362176,103.8371504
766,YISHUN AVENUE 3,760766,1.4247024,103.8339498
116,EDGEFIELD PLAINS,820116,1.39541568,103.9069122
361,WOODLANDS AVENUE 5,730361,1.433906756,103.7848188
167D,PUNGGOL EAST,824167,1.394548399,103.9145293
340,CHOA CHU KANG LOOP,680340,1.384098307,103.745499
340,CHOA CHU KANG LOOP,680340,1.383753155,103.7455029
22,TELOK BLANGAH CRESCENT,90022,1.276559216,103.8198219
546,CHOA CHU KANG STREET 52,680546,1.393012829,103.7432624
139,BEDOK RESERVOIR ROAD,470139,1.334624534,103.9137777
23,DOVER CRESCENT,130023,1.307436465,103.7836295
917,JURONG WEST STREET 91,640917,1.340310935,103.6878458
917,JURONG WEST STREET 91,640917,1.340344128,103.6878422
222,BISHAN STREET 23,570222,1.35803525,103.8482085
222,BISHAN STREET 23,570222,1.358032326,103.8482114
176A,EDGEFIELD PLAINS,821176,1.398860781,103.9082666
176A,EDGEFIELD PLAINS,821176,1.398997971,103.9081459
183,PASIR RIS STREET 11,510183,1.364938282,103.9606124
319A,ANCHORVALE DRIVE,541319,1.390596903,103.8901483
774,YISHUN AVENUE 3,760774,1.423529489,103.8318719
9,JALAN BATU,431009,1.30283219,103.8829791
321,TAH CHING ROAD,610321,1.337271661,103.7243555
207,BISHAN STREET 23,570207,1.35464222,103.8481833
650,WOODLANDS RING ROAD,730650,1.438284679,103.8006463
804,YISHUN RING ROAD,760804,1.417900674,103.8313453
104,RIVERVALE WALK,540104,1.382627459,103.9009299
547A,SEGAR ROAD,671547,1.388063817,103.7700095
204,SERANGOON CENTRAL,550204,1.352438279,103.8732981
204,SERANGOON CENTRAL,550204,1.35243827,103.8732981
782,PASIR RIS STREET 71,510782,1.373388719,103.9388974
15,UPPER BOON KENG ROAD,380015,1.315873249,103.8712962
203,BEDOK NORTH STREET 1,460203,1.325744613,103.9291946
206C,COMPASSVALE LANE,543206,1.386818298,103.8975474
430A,FERNVALE LINK,791430,1.393870162,103.8785172
140,RIVERVALE STREET,540140,1.389375595,103.9037054
534,JURONG WEST STREET 52,640534,1.348967719,103.717106
133,LORONG AH SOO,530133,1.35076271,103.8875481
147,SIMEI STREET 2,520147,1.345529247,103.9558303
419,BEDOK NORTH STREET 1,460419,1.326966214,103.9281358
419,BEDOK NORTH STREET 1,460419,1.326979584,103.9281307
419,BEDOK NORTH STREET 1,460419,1.326979578,103.9281307
832,YISHUN STREET 81,760832,1.414735356,103.8347037
832,YISHUN STREET 81,760832,1.414759623,103.834649
789,CHOA CHU KANG NORTH 6,680789,1.39587445,103.7491625
789,CHOA CHU KANG NORTH 6,680789,1.395863461,103.7490462
405,PASIR RIS DRIVE 6,510405,1.373622502,103.9559322
913,HOUGANG STREET 91,530913,1.378065744,103.8840407
573,PASIR RIS STREET 53,510573,1.373888578,103.9458762
690,JURONG WEST CENTRAL 1,640690,1.341186885,103.70671
690,JURONG WEST CENTRAL 1,640690,1.341357488,103.7067075
507,PASIR RIS STREET 52,510507,1.376626807,103.9445889
666,WOODLANDS RING ROAD,730666,1.438293385,103.797399
28,JALAN BAHAGIA,320028,1.325779556,103.8588069
355A,SEMBAWANG WAY,751355,1.449529899,103.8189642
360,YISHUN RING ROAD,760360,1.427737475,103.8456859
803,TAMPINES AVENUE 4,520803,1.345198087,103.9376886
803,TAMPINES AVENUE 4,520803,1.345198085,103.9376886
779,WOODLANDS CRESCENT,730779,1.447512124,103.8002822
652,HOUGANG AVENUE 8,530652,1.372408043,103.8815982
161,BUKIT MERAH CENTRAL,150161,1.283912294,103.8160061
243,TAMPINES STREET 21,521243,1.354195274,103.9471221
134,GEYLANG EAST AVENUE 1,380134,1.315993889,103.886009
426,CHOA CHU KANG AVENUE 4,680426,1.38053536,103.7392345
536,PASIR RIS DRIVE 1,510536,1.370632136,103.9498255
912,HOUGANG STREET 91,530912,1.37849281,103.8840164
665B,JURONG WEST STREET 64,642665,1.339798317,103.7029436
135,YISHUN STREET 11,760135,1.432247782,103.8319118
402,BEDOK NORTH AVENUE 3,460402,1.330554729,103.9336867
523,JURONG WEST STREET 52,640523,1.346755476,103.7161578
416,TAMPINES STREET 41,520416,1.359154902,103.9474017
212,ANG MO KIO AVENUE 3,560212,1.368803594,103.8416181
891A,WOODLANDS DRIVE 50,730891,1.437743469,103.7911719
874,TAMPINES STREET 84,520874,1.353712589,103.9319448
7,BOON KENG ROAD,330007,1.316789225,103.8617819
431,HOUGANG AVENUE 6,530431,1.375632982,103.8931079
426,HOUGANG AVENUE 6,530426,1.373647438,103.8930906
426,HOUGANG AVENUE 6,530426,1.37356409,103.8930711
426,HOUGANG AVENUE 6,530426,1.373508177,103.8930699
579,WOODLANDS DRIVE 16,730579,1.430713193,103.7957089
32,BEDOK SOUTH AVENUE 2,460032,1.322625781,103.9378158
164,JALAN TECK WHYE,680164,1.381159263,103.7563626
35A,MARINE CRESCENT,441035,1.303780548,103.9129035
35,MARINE CRESCENT,440035,1.303370404,103.9125219
35,MARINE CRESCENT,440035,1.303058145,103.9128165
562,ANG MO KIO AVENUE 3,560562,1.370181442,103.8590188
479,SEGAR ROAD,670479,1.389651984,103.7727109
232A,SERANGOON AVENUE 2,551232,1.354254191,103.868543
133,EDGEDALE PLAINS,820133,1.392831554,103.9106201
78,BEDOK NORTH ROAD,460078,1.327260072,103.9408488
14,REDHILL CLOSE,151014,1.285627947,103.8171819
220,PETIR ROAD,670220,1.37452837,103.7728671
248,YISHUN AVENUE 9,760248,1.435660494,103.842373
408,WOODLANDS STREET 41,730408,1.428852532,103.7723692
408,WOODLANDS STREET 41,730408,1.428852526,103.7723692
408,WOODLANDS STREET 41,730408,1.42885249,103.7725592
41,JALAN BAHAGIA,320041,1.327014021,103.8565706
984B,BUANGKOK LINK,532984,1.382095015,103.8806127
864,TAMPINES STREET 83,520864,1.355063846,103.935733
487,ADMIRALTY LINK,750487,1.455484507,103.8161947
487,ADMIRALTY LINK,750487,1.455452414,103.8161183
160,BUKIT BATOK STREET 11,650160,1.348884904,103.7420358
232,BISHAN STREET 22,570232,1.358245182,103.8455043
232,BISHAN STREET 22,570232,1.358230533,103.8457053
618A,PUNGGOL DRIVE,821618,1.401126351,103.9124627
22,MARSILING DRIVE,730022,1.441897301,103.7743738
211C,COMPASSVALE LANE,543211,1.385144912,103.8992912
273B,BISHAN STREET 24,572273,1.356072993,103.8434702
138,BEDOK RESERVOIR ROAD,470138,1.334301111,103.9131658
509,PASIR RIS STREET 52,510509,1.375790216,103.943988
5,CHANGI VILLAGE ROAD,500005,1.3888534,103.986846
3A,GEYLANG SERAI,402003,1.317501308,103.8989115
612B,PUNGGOL DRIVE,822612,1.404938584,103.9081572
892A,WOODLANDS DRIVE 50,730892,1.437269186,103.7904324
892A,WOODLANDS DRIVE 50,730892,1.43724909,103.7901915
226,SIMEI STREET 4,520226,1.342531994,103.9570125
308C,ANG MO KIO AVENUE 1,563308,1.36569665,103.8443473
308A,ANG MO KIO AVENUE 1,561308,1.365483428,103.8440847
308B,ANG MO KIO AVENUE 1,562308,1.365266142,103.8445381
361,BUKIT BATOK STREET 31,650361,1.360733722,103.7509441
361,BUKIT BATOK STREET 31,650361,1.360733721,103.7509441
242,BISHAN STREET 22,570242,1.361341729,103.8448747
242,BISHAN STREET 22,570242,1.361350481,103.8448665
45,LORONG 5 TOA PAYOH,310045,1.335865372,103.8537511
45,LORONG 5 TOA PAYOH,310045,1.335865367,103.8537512
45,LORONG 5 TOA PAYOH,310045,1.335865367,103.8537512
287,BUKIT BATOK EAST AVENUE 3,650287,1.347137632,103.7585272
821,TAMPINES STREET 81,520821,1.348419767,103.9346491
310A,ANCHORVALE ROAD,541310,1.390905315,103.885025
627,PASIR RIS DRIVE 3,510627,1.379626863,103.940582
701A,WOODLANDS DRIVE 40,731701,1.441106246,103.7959881
701,WOODLANDS DRIVE 40,730701,1.441797082,103.796074
701,WOODLANDS DRIVE 40,730701,1.441805575,103.7960735
769,CHOA CHU KANG STREET 54,680769,1.394209181,103.7505354
301D,PUNGGOL PLACE,824301,1.404448148,103.9054296
438,ANG MO KIO AVENUE 10,560438,1.366970817,103.8539066
95,HAVELOCK ROAD,160095,1.288475431,103.8328482
121,BISHAN STREET 12,570121,1.347186678,103.8510492
121,BISHAN STREET 12,570121,1.347312943,103.8511166
58,DAKOTA CRESCENT,390058,1.307307299,103.8893901
16,TOH YI DRIVE,590016,1.339408681,103.7726057
930,HOUGANG STREET 91,530930,1.375483476,103.8812782
497C,TAMPINES STREET 45,522497,1.358252252,103.9583674
497C,TAMPINES STREET 45,522497,1.358252248,103.9583674
497C,TAMPINES STREET 45,522497,1.358344745,103.9585798
12A,MARSILING LANE,731012,1.441317269,103.7784051
871,WOODLANDS STREET 81,730871,1.443858158,103.789187
871,WOODLANDS STREET 81,730871,1.443836836,103.7891932
17A,HOLLAND GROVE DRIVE,278865,1.313551598,103.7825655
17,HOLLAND GROVE DRIVE,278864,1.313769603,103.7826027
17,HOLLAND GROVE DRIVE,278864,1.313780913,103.7826963
315,SERANGOON AVENUE 2,550315,1.352934458,103.8659708
329,JURONG EAST AVENUE 1,600329,1.350139886,103.7299366
49A,WHAMPOA SOUTH,331049,1.323781803,103.8663962
49,WHAMPOA SOUTH,330049,1.324487374,103.8663682
49,WHAMPOA SOUTH,330049,1.324487375,103.8663682
307D,ANCHORVALE ROAD,544307,1.390298901,103.8864893
344,CLEMENTI AVENUE 5,120344,1.31812074,103.7690884
886C,WOODLANDS DRIVE 50,733886,1.43781873,103.7941448
886C,WOODLANDS DRIVE 50,733886,1.43773146,103.7941358
316C,ANCHORVALE LINK,543316,1.393161626,103.888371
708,CHOA CHU KANG STREET 53,680708,1.391650314,103.7468753
616,ANG MO KIO AVENUE 4,560616,1.37746747,103.8387767
550B,SEGAR ROAD,672550,1.389591191,103.767447
550B,SEGAR ROAD,672550,1.389591186,103.767447
248,BISHAN STREET 22,570248,1.361397156,103.8432813
248,BISHAN STREET 22,570248,1.361378864,103.8433182
646,PUNGGOL CENTRAL,820646,1.398148805,103.9157809
246,SERANGOON AVENUE 3,550246,1.351922705,103.8696608
124,POTONG PASIR AVENUE 1,350124,1.335347022,103.8654516
450,ANG MO KIO AVENUE 10,560450,1.368484062,103.8554681
554,ANG MO KIO AVENUE 10,560554,1.372820008,103.857784
554,ANG MO KIO AVENUE 10,NIL,1.372817882,103.857781
215,YISHUN STREET 21,760215,1.431627025,103.8356705
215,YISHUN STREET 21,760215,1.431907165,103.8356511
1G,CANTONMENT ROAD,85701,1.275532291,103.8412746
727,YISHUN STREET 71,760727,1.426210117,103.8312401
103,CLEMENTI STREET 14,120103,1.322588548,103.7691762
852,HOUGANG CENTRAL,530852,1.369700518,103.8937572
410,BUKIT BATOK WEST AVENUE 4,650410,1.364458638,103.7449916
337A,TAH CHING ROAD,611337,1.337699664,103.7227903
858,YISHUN AVENUE 4,760858,1.417670343,103.8385151
195,PASIR RIS STREET 12,510195,1.366396509,103.960047
118,BEDOK NORTH STREET 2,460118,1.33043386,103.9374817
108,BISHAN STREET 12,570108,1.346714989,103.8473984
478,PASIR RIS DRIVE 4,510478,1.374493768,103.9589583
26,TELOK BLANGAH CRESCENT,90026,1.276693247,103.8188666
741,WOODLANDS CIRCLE,730741,1.444411907,103.7958279
528,JURONG WEST STREET 52,640528,1.348321604,103.7169558
528A,JURONG WEST STREET 52,641528,1.348633744,103.7169273
528,JURONG WEST STREET 52,640528,1.348319687,103.7169555
450,TAMPINES STREET 42,520450,1.35742126,103.9516613
224,BUKIT BATOK STREET 21,650224,1.347722758,103.7525671
14B,LORONG 7 TOA PAYOH,312014,1.335738874,103.8584084
138,POTONG PASIR AVENUE 3,350138,1.33356221,103.8654586
423,JURONG WEST AVENUE 1,640423,1.3508614,103.7254507
423,JURONG WEST AVENUE 1,640423,1.350863294,103.7254352
28D,DOVER CRESCENT,134028,1.306083152,103.7824724
8A,UPPER BOON KENG ROAD,381008,1.312917571,103.8697431
